frame_number,object_type,track_id,bbox,confidence,shirt_color,shirt_number,speed,distance,timestamp_ms
273,player,4,"304.0, 201.0, 319.0, 241.0",0.822351038,"213,223,196",None,0,0,10880
273,player,6,"338.0, 206.0, 353.0, 254.0",0.803048372,"199,154,190",None,0,0,10880
273,player,12,"134.0, 210.0, 146.0, 248.0",0.720346034,"73,64,63",None,0,0,10880
273,player,35,"491.0, 225.0, 504.0, 265.0",0.865122199,"238,241,220",None,0,0,10880
273,player,49,"190.0, 200.0, 203.0, 228.0",0.76305896,"86,76,77",None,0,0,10880
273,player,42,"283.0, 188.0, 294.0, 218.0",0.746476471,"110,92,105",None,0,0,10880
273,player,53,"365.0, 193.0, 376.0, 222.0",0.716893137,"116,98,97",None,0,0,10880
273,player,50,"119.0, 210.0, 130.0, 245.0",0.830376685,"72,69,62",None,0,0,10880
274,player,4,"306.0, 201.0, 320.0, 241.0",0.797784865,"212,220,196",None,0,0,10920
274,player,6,"337.0, 206.0, 352.0, 253.0",0.833904922,"194,147,185",None,0,0,10920
274,player,12,"134.0, 211.0, 146.0, 248.0",0.556044221,"77,67,66",None,0,0,10920
274,player,35,"491.0, 225.0, 504.0, 264.0",0.849348843,"240,243,226",None,0,0,10920
274,player,49,"190.0, 200.0, 203.0, 227.0",0.759493113,"85,75,76",None,0,0,10920
274,player,42,"284.0, 188.0, 294.0, 218.0",0.746177733,"111,90,104",None,0,0,10920
274,player,53,"366.0, 193.0, 376.0, 222.0",0.724752128,"123,102,100",None,0,0,10920
274,player,50,"119.0, 210.0, 130.0, 245.0",0.792675734,"75,69,61",None,0,0,10920
274,player,3,"222.0, 189.0, 234.0, 212.0",0.512215495,"118,105,128",None,0,0,10920
275,player,4,"307.0, 201.0, 321.0, 241.0",0.812679648,"209,217,193",None,0,0,10960
275,player,6,"337.0, 206.0, 352.0, 253.0",0.784801602,"195,146,185",None,0,0,10960
275,player,12,"135.0, 212.0, 146.0, 248.0",0.601881087,"77,68,72",None,0,0,10960
275,player,35,"490.0, 225.0, 504.0, 263.0",0.836865067,"233,237,215",None,0,0,10960
275,player,49,"190.0, 200.0, 203.0, 227.0",0.741584361,"84,74,75",None,0,0,10960
275,player,42,"284.0, 187.0, 295.0, 218.0",0.687381506,"106,88,102",None,0,0,10960
275,player,53,"366.0, 193.0, 376.0, 222.0",0.716040969,"115,95,95",None,0,0,10960
275,player,50,"120.0, 210.0, 131.0, 245.0",0.781064987,"70,65,58",None,0,0,10960
275,player,54,"332.0, 188.0, 343.0, 212.0",0.638670325,"106,98,97",None,0,0,10960
276,player,4,"307.0, 201.0, 323.0, 244.0",0.808644652,"214,213,201",None,0,0,11000
276,player,6,"335.0, 205.0, 351.0, 253.0",0.854323566,"208,204,191",None,0,0,11000
276,player,12,"137.0, 211.0, 149.0, 248.0",0.818969488,"79,69,74",None,0,0,11000
276,player,35,"491.0, 223.0, 504.0, 263.0",0.851139188,"240,242,217",None,0,0,11000
276,player,49,"190.0, 199.0, 204.0, 227.0",0.752428889,"136,105,130",None,0,0,11000
276,player,42,"283.0, 186.0, 295.0, 221.0",0.705312192,"151,128,145",None,0,0,11000
276,player,53,"366.0, 192.0, 376.0, 221.0",0.763168097,"110,93,94",None,0,0,11000
276,player,50,"120.0, 210.0, 131.0, 244.0",0.809214175,"70,61,57",None,0,0,11000
276,player,54,"332.0, 187.0, 343.0, 212.0",0.719780147,"102,93,99",None,0,0,11000
277,player,4,"308.0, 201.0, 324.0, 244.0",0.817683756,"137,131,131",None,0,0,11040
277,player,6,"335.0, 205.0, 351.0, 252.0",0.852487147,"211,207,194",None,0,0,11040
277,player,12,"138.0, 211.0, 149.0, 248.0",0.829783559,"80,68,71",None,0,0,11040
277,player,35,"491.0, 223.0, 505.0, 262.0",0.857437611,"231,234,208",None,0,0,11040
277,player,49,"190.0, 198.0, 205.0, 225.0",0.762907743,"132,103,124",None,0,0,11040
277,player,42,"283.0, 186.0, 296.0, 220.0",0.731270552,"150,127,144",None,0,0,11040
277,player,53,"367.0, 192.0, 377.0, 221.0",0.759833574,"120,101,104",None,0,0,11040
277,player,50,"120.0, 210.0, 131.0, 244.0",0.805428982,"74,66,63",None,0,0,11040
277,player,54,"331.0, 186.0, 342.0, 212.0",0.717600942,"99,90,97",None,0,0,11040
277,player,3,"225.0, 189.0, 236.0, 212.0",0.580162644,"95,85,93",None,0,0,11040
278,player,4,"309.0, 201.0, 325.0, 244.0",0.823881567,"133,127,127",None,0,0,11080
278,player,6,"335.0, 205.0, 351.0, 252.0",0.862463057,"197,149,183",None,0,0,11080
278,player,12,"138.0, 211.0, 150.0, 248.0",0.806065202,"82,70,73",None,0,0,11080
278,player,35,"491.0, 223.0, 505.0, 262.0",0.835516751,"244,244,221",None,0,0,11080
278,player,49,"191.0, 197.0, 205.0, 225.0",0.714709938,"125,98,119",None,0,0,11080
278,player,42,"284.0, 185.0, 296.0, 219.0",0.719671965,"153,127,145",None,0,0,11080
278,player,53,"367.0, 192.0, 377.0, 221.0",0.781108379,"123,104,107",None,0,0,11080
278,player,50,"121.0, 210.0, 131.0, 244.0",0.759153366,"85,73,69",None,0,0,11080
278,player,54,"331.0, 187.0, 342.0, 212.0",0.711286724,"99,90,96",None,0,0,11080
278,player,3,"226.0, 188.0, 238.0, 212.0",0.634082258,"90,79,87",None,0,0,11080
278,player,46,"477.0, 195.0, 485.0, 224.0",0.52522856,"82,83,59",None,0,0,11080
279,player,4,"310.0, 201.0, 326.0, 244.0",0.822939456,"138,132,132",None,0,0,11120
279,player,6,"335.0, 206.0, 351.0, 252.0",0.83096993,"192,146,186",None,0,0,11120
279,player,12,"138.0, 211.0, 150.0, 248.0",0.822875679,"83,72,75",None,0,0,11120
279,player,35,"491.0, 223.0, 505.0, 262.0",0.84717375,"241,242,221",None,0,0,11120
279,player,49,"192.0, 197.0, 206.0, 224.0",0.698822677,"126,99,120",None,0,0,11120
279,player,42,"284.0, 184.0, 296.0, 219.0",0.720049381,"155,128,148",None,0,0,11120
279,player,53,"367.0, 192.0, 377.0, 221.0",0.765285969,"127,106,110",None,0,0,11120
279,player,50,"121.0, 209.0, 131.0, 243.0",0.756065011,"80,67,64",None,0,0,11120
279,player,54,"330.0, 187.0, 341.0, 212.0",0.675934434,"102,93,99",None,0,0,11120
279,player,3,"228.0, 188.0, 240.0, 211.0",0.597054005,"130,122,141",None,0,0,11120
279,player,46,"477.0, 195.0, 485.0, 224.0",0.561983824,"81,83,60",None,0,0,11120
280,player,4,"311.0, 201.0, 327.0, 244.0",0.850944281,"207,207,195",None,0,0,11160
280,player,6,"334.0, 205.0, 351.0, 251.0",0.833338082,"208,205,188",None,0,0,11160
280,player,12,"139.0, 210.0, 151.0, 247.0",0.780003309,"78,68,67",None,0,0,11160
280,player,35,"491.0, 223.0, 506.0, 262.0",0.833212137,"237,240,217",None,0,0,11160
280,player,49,"192.0, 197.0, 207.0, 224.0",0.680346608,"123,97,117",None,0,0,11160
280,player,42,"284.0, 184.0, 296.0, 218.0",0.740126848,"155,128,148",None,0,0,11160
280,player,53,"368.0, 192.0, 378.0, 220.0",0.699098885,"117,101,105",None,0,0,11160
280,player,50,"121.0, 209.0, 131.0, 243.0",0.632686734,"89,75,72",None,0,0,11160
280,player,54,"330.0, 187.0, 341.0, 212.0",0.678891122,"102,93,99",None,0,0,11160
280,player,46,"477.0, 195.0, 485.0, 224.0",0.560633659,"80,82,59",None,0,0,11160
307,player,12,"156.0, 206.0, 168.0, 243.0",0.771939278,"97,80,84",None,0,0,12240
307,player,35,"499.0, 223.0, 512.0, 257.0",0.85757333,"225,239,203",None,0,0,12240
307,player,49,"246.0, 187.0, 257.0, 214.0",0.729229331,"132,106,126",None,0,0,12240
307,player,53,"380.0, 192.0, 394.0, 227.0",0.811464548,"120,100,105",None,0,0,12240
307,player,50,"143.0, 204.0, 154.0, 236.0",0.742938459,"79,70,66",None,0,0,12240
281,player,4,"311.0, 201.0, 327.0, 242.0",0.836525083,"135,128,129",None,0,0,11200
281,player,6,"334.0, 205.0, 351.0, 251.0",0.813672602,"191,142,181",None,0,0,11200
281,player,12,"139.0, 210.0, 151.0, 246.0",0.792948544,"82,73,73",None,0,0,11200
281,player,35,"492.0, 223.0, 506.0, 262.0",0.844937921,"238,243,223",None,0,0,11200
281,player,49,"194.0, 198.0, 209.0, 223.0",0.56360358,"85,76,71",None,0,0,11200
281,player,42,"284.0, 183.0, 296.0, 218.0",0.756176889,"155,128,148",None,0,0,11200
281,player,53,"369.0, 192.0, 379.0, 220.0",0.72111398,"117,106,94",None,0,0,11200
281,player,50,"122.0, 209.0, 132.0, 243.0",0.666881502,"86,74,70",None,0,0,11200
281,player,54,"330.0, 187.0, 341.0, 212.0",0.689827502,"102,93,99",None,0,0,11200
281,player,46,"477.0, 195.0, 484.0, 224.0",0.563376188,"81,83,60",None,0,0,11200
282,player,4,"312.0, 201.0, 327.0, 241.0",0.822945833,"142,135,136",None,0,0,11240
282,player,6,"334.0, 205.0, 351.0, 251.0",0.802278876,"190,141,180",None,0,0,11240
282,player,12,"141.0, 210.0, 152.0, 245.0",0.617790043,"81,72,68",None,0,0,11240
282,player,35,"492.0, 223.0, 507.0, 261.0",0.838963151,"236,240,219",None,0,0,11240
282,player,49,"197.0, 198.0, 212.0, 223.0",0.662869453,"131,106,129",None,0,0,11240
282,player,42,"284.0, 183.0, 296.0, 218.0",0.739972174,"153,128,148",None,0,0,11240
282,player,53,"369.0, 193.0, 379.0, 220.0",0.768607259,"139,128,114",None,0,0,11240
282,player,50,"122.0, 209.0, 132.0, 243.0",0.70854938,"84,72,72",None,0,0,11240
282,player,54,"330.0, 186.0, 341.0, 212.0",0.687685907,"104,95,100",None,0,0,11240
282,player,46,"477.0, 196.0, 484.0, 224.0",0.517742217,"85,84,62",None,0,0,11240
283,player,4,"312.0, 200.0, 328.0, 240.0",0.81636107,"212,233,173",None,0,0,11280
283,player,6,"335.0, 205.0, 351.0, 250.0",0.790269375,"205,202,189",None,0,0,11280
283,player,12,"141.0, 209.0, 152.0, 245.0",0.600938618,"80,71,71",None,0,0,11280
283,player,35,"492.0, 223.0, 507.0, 261.0",0.84362638,"238,243,223",None,0,0,11280
283,player,49,"200.0, 198.0, 214.0, 222.0",0.795813978,"128,102,117",None,0,0,11280
283,player,42,"285.0, 183.0, 297.0, 218.0",0.75558871,"152,127,147",None,0,0,11280
283,player,53,"370.0, 193.0, 380.0, 220.0",0.782074511,"128,116,107",None,0,0,11280
283,player,50,"122.0, 209.0, 133.0, 243.0",0.724952996,"76,66,65",None,0,0,11280
283,player,54,"330.0, 186.0, 341.0, 212.0",0.726723194,"103,95,102",None,0,0,11280
284,player,4,"312.0, 200.0, 328.0, 240.0",0.799092829,"209,217,175",None,0,0,11320
284,player,6,"335.0, 205.0, 351.0, 249.0",0.784560859,"210,202,192",None,0,0,11320
284,player,12,"141.0, 209.0, 153.0, 245.0",0.674910128,"80,71,68",None,0,0,11320
284,player,35,"492.0, 223.0, 507.0, 261.0",0.84006089,"239,243,221",None,0,0,11320
284,player,49,"201.0, 196.0, 216.0, 222.0",0.69469589,"135,105,126",None,0,0,11320
284,player,42,"285.0, 183.0, 297.0, 216.0",0.744484723,"149,127,146",None,0,0,11320
284,player,53,"370.0, 192.0, 381.0, 221.0",0.753496826,"115,99,101",None,0,0,11320
284,player,50,"123.0, 209.0, 133.0, 242.0",0.617947876,"87,75,73",None,0,0,11320
284,player,54,"330.0, 186.0, 341.0, 212.0",0.69788003,"106,98,105",None,0,0,11320
284,player,46,"476.0, 196.0, 483.0, 224.0",0.515080154,"84,87,62",None,0,0,11320
285,player,4,"312.0, 200.0, 329.0, 240.0",0.817698658,"225,234,205",None,0,0,11360
285,player,6,"336.0, 204.0, 351.0, 248.0",0.792456031,"212,205,193",None,0,0,11360
285,player,12,"142.0, 209.0, 153.0, 245.0",0.723371506,"97,79,98",None,0,0,11360
285,player,35,"493.0, 223.0, 508.0, 261.0",0.8310045,"126,149,79",None,0,0,11360
285,player,49,"202.0, 196.0, 217.0, 221.0",0.742191613,"130,101,125",None,0,0,11360
285,player,42,"286.0, 184.0, 297.0, 216.0",0.738519609,"155,128,148",None,0,0,11360
285,player,53,"370.0, 192.0, 381.0, 222.0",0.779100597,"113,96,97",None,0,0,11360
285,player,50,"123.0, 209.0, 134.0, 243.0",0.679206312,"87,75,73",None,0,0,11360
285,player,54,"331.0, 186.0, 341.0, 212.0",0.58998549,"106,98,105",None,0,0,11360
285,player,46,"476.0, 196.0, 483.0, 223.0",0.530964732,"84,87,62",None,0,0,11360
285,player,3,"235.0, 188.0, 246.0, 210.0",0.537128985,"125,115,134",None,0,0,11360
286,player,4,"314.0, 200.0, 330.0, 239.0",0.827363908,"227,234,205",None,0,0,11400
286,player,6,"336.0, 203.0, 352.0, 248.0",0.827403247,"216,209,194",None,0,0,11400
286,player,12,"142.0, 209.0, 154.0, 245.0",0.64887929,"96,77,97",None,0,0,11400
286,player,35,"493.0, 223.0, 508.0, 261.0",0.843637705,"235,240,214",None,0,0,11400
286,player,49,"203.0, 194.0, 219.0, 222.0",0.750633121,"135,102,120",None,0,0,11400
286,player,42,"286.0, 184.0, 297.0, 216.0",0.713903964,"154,129,149",None,0,0,11400
286,player,53,"371.0, 193.0, 382.0, 223.0",0.748323917,"208,216,172",None,0,0,11400
286,player,50,"123.0, 209.0, 135.0, 243.0",0.593365252,"82,73,69",None,0,0,11400
286,player,54,"332.0, 185.0, 342.0, 211.0",0.592365086,"109,98,106",None,0,0,11400
286,player,3,"237.0, 188.0, 247.0, 209.0",0.590496719,"114,101,124",None,0,0,11400
287,player,4,"315.0, 200.0, 332.0, 238.0",0.834643245,"225,233,202",None,0,0,11440
287,player,6,"336.0, 202.0, 352.0, 247.0",0.818150878,"217,210,195",None,0,0,11440
287,player,12,"143.0, 209.0, 154.0, 245.0",0.639714658,"81,69,69",None,0,0,11440
287,player,35,"494.0, 223.0, 509.0, 261.0",0.835411906,"240,244,216",None,0,0,11440
287,player,49,"204.0, 193.0, 221.0, 222.0",0.77312839,"130,103,119",None,0,0,11440
287,player,42,"287.0, 185.0, 297.0, 216.0",0.670162916,"155,128,148",None,0,0,11440
287,player,53,"371.0, 193.0, 382.0, 223.0",0.726720154,"214,221,181",None,0,0,11440
287,player,50,"124.0, 209.0, 135.0, 242.0",0.556816936,"76,68,65",None,0,0,11440
287,player,54,"332.0, 184.0, 342.0, 210.0",0.502346396,"106,98,105",None,0,0,11440
287,player,3,"238.0, 189.0, 248.0, 209.0",0.563429534,"73,59,81",None,0,0,11440
288,player,4,"317.0, 199.0, 334.0, 238.0",0.790607631,"219,237,175",None,0,0,11480
288,player,6,"336.0, 202.0, 352.0, 248.0",0.785475492,"213,208,197",None,0,0,11480
288,player,12,"144.0, 209.0, 155.0, 245.0",0.656703174,"83,72,70",None,0,0,11480
288,player,35,"494.0, 222.0, 510.0, 261.0",0.726195693,"117,116,87",None,0,0,11480
288,player,49,"206.0, 193.0, 223.0, 222.0",0.682059288,"128,101,114",None,0,0,11480
288,player,42,"287.0, 186.0, 297.0, 216.0",0.665269852,"157,130,150",None,0,0,11480
288,player,53,"371.0, 193.0, 383.0, 223.0",0.706035137,"123,111,109",None,0,0,11480
288,player,50,"124.0, 208.0, 136.0, 242.0",0.698500693,"70,61,58",None,0,0,11480
289,player,4,"319.0, 199.0, 336.0, 238.0",0.833604395,"223,235,175",None,0,0,11520
289,player,6,"336.0, 201.0, 352.0, 247.0",0.744778454,"180,133,169",None,0,0,11520
289,player,12,"144.0, 209.0, 155.0, 245.0",0.644629061,"82,72,69",None,0,0,11520
289,player,35,"495.0, 222.0, 510.0, 261.0",0.842119038,"188,191,163",None,0,0,11520
289,player,49,"209.0, 193.0, 225.0, 222.0",0.733010173,"128,101,114",None,0,0,11520
289,player,42,"287.0, 186.0, 297.0, 217.0",0.633584321,"157,130,150",None,0,0,11520
289,player,53,"372.0, 193.0, 383.0, 222.0",0.725332379,"123,108,108",None,0,0,11520
289,player,50,"124.0, 208.0, 137.0, 241.0",0.738060772,"70,62,59",None,0,0,11520
307,player,56,"9.0, 249.0, 20.0, 291.0",0.629171968,"105,85,94",None,0,0,12240
307,player,58,"268.0, 183.0, 280.0, 207.0",0.53838408,"128,119,139",None,0,0,12240
307,player,4,"340.0, 190.0, 356.0, 237.0",0.653789043,"104,90,92",None,0,0,12240
307,player,59,"349.0, 198.0, 363.0, 236.0",0.649458826,"152,117,147",None,0,0,12240
307,player,42,"300.0, 185.0, 314.0, 212.0",0.630695462,"164,140,156",None,0,0,12240
536,player,63,"309.0, 235.0, 335.0, 300.0",0.810295165,"209,206,195",None,0,0,21400
536,player,69,"107.0, 227.0, 121.0, 276.0",0.806961596,"99,95,75",None,0,0,21400
536,player,50,"210.0, 210.0, 223.0, 260.0",0.867049694,"145,112,161",None,0,0,21400
536,player,35,"601.0, 233.0, 610.0, 261.0",0.749388397,"71,68,44",None,0,0,21400
290,player,4,"321.0, 198.0, 338.0, 237.0",0.785250485,"224,232,175",None,0,0,11560
290,player,6,"337.0, 201.0, 352.0, 246.0",0.691903353,"178,135,167",None,0,0,11560
290,player,12,"145.0, 209.0, 156.0, 245.0",0.680962682,"88,77,75",None,0,0,11560
290,player,35,"496.0, 222.0, 511.0, 261.0",0.854970694,"130,137,100",None,0,0,11560
290,player,49,"212.0, 193.0, 227.0, 222.0",0.608866632,"129,106,121",None,0,0,11560
290,player,42,"287.0, 187.0, 297.0, 217.0",0.596675336,"158,131,151",None,0,0,11560
290,player,53,"372.0, 193.0, 383.0, 222.0",0.719825566,"127,112,114",None,0,0,11560
290,player,50,"125.0, 208.0, 137.0, 241.0",0.766549587,"72,62,59",None,0,0,11560
290,player,56,"0.0, 253.0, 8.0, 292.0",0.638248265,"96,90,88",None,0,0,11560
536,player,49,"353.0, 183.0, 364.0, 213.0",0.751736522,"125,102,120",None,0,0,21400
536,player,98,"365.0, 200.0, 381.0, 234.0",0.772665441,"201,216,170",None,0,0,21400
536,player,103,"521.0, 211.0, 531.0, 242.0",0.646704376,"87,82,61",None,0,0,21400
536,player,105,"420.0, 200.0, 431.0, 230.0",0.73949796,"149,179,94",None,0,0,21400
308,player,12,"156.0, 206.0, 168.0, 243.0",0.764588535,"122,104,112",None,0,0,12280
308,player,35,"499.0, 222.0, 513.0, 257.0",0.862368822,"225,236,198",None,0,0,12280
308,player,49,"247.0, 187.0, 258.0, 214.0",0.717384815,"137,113,133",None,0,0,12280
308,player,53,"379.0, 192.0, 394.0, 227.0",0.765128016,"119,97,103",None,0,0,12280
308,player,50,"144.0, 204.0, 155.0, 235.0",0.727777123,"74,64,61",None,0,0,12280
308,player,56,"9.0, 249.0, 21.0, 292.0",0.591734171,"104,86,94",None,0,0,12280
308,player,58,"269.0, 183.0, 281.0, 207.0",0.663797677,"130,123,145",None,0,0,12280
308,player,4,"341.0, 191.0, 356.0, 238.0",0.702701867,"102,88,90",None,0,0,12280
308,player,59,"352.0, 199.0, 366.0, 235.0",0.689991653,"174,140,164",None,0,0,12280
308,player,42,"301.0, 185.0, 315.0, 213.0",0.714106679,"108,92,109",None,0,0,12280
309,player,12,"157.0, 206.0, 169.0, 242.0",0.765665531,"90,76,79",None,0,0,12320
309,player,35,"500.0, 222.0, 513.0, 257.0",0.867308319,"226,238,205",None,0,0,12320
309,player,49,"248.0, 187.0, 260.0, 214.0",0.712952018,"132,110,128",None,0,0,12320
309,player,53,"379.0, 192.0, 394.0, 227.0",0.819222331,"119,96,104",None,0,0,12320
309,player,50,"146.0, 204.0, 156.0, 233.0",0.739555478,"85,74,72",None,0,0,12320
309,player,56,"9.0, 249.0, 20.0, 289.0",0.614819765,"106,86,95",None,0,0,12320
309,player,58,"271.0, 183.0, 283.0, 207.0",0.692842126,"124,117,139",None,0,0,12320
309,player,4,"341.0, 190.0, 357.0, 239.0",0.710564792,"210,211,190",None,0,0,12320
309,player,59,"354.0, 200.0, 368.0, 236.0",0.601258576,"199,213,178",None,0,0,12320
309,player,42,"302.0, 186.0, 316.0, 213.0",0.737490296,"108,92,109",None,0,0,12320
310,player,12,"157.0, 206.0, 169.0, 242.0",0.734445035,"116,99,114",None,0,0,12360
310,player,35,"500.0, 222.0, 514.0, 256.0",0.862410903,"226,238,205",None,0,0,12360
310,player,49,"250.0, 186.0, 261.0, 215.0",0.715686083,"135,113,130",None,0,0,12360
310,player,53,"379.0, 192.0, 394.0, 227.0",0.79694128,"118,96,102",None,0,0,12360
310,player,50,"147.0, 204.0, 157.0, 233.0",0.753695965,"84,71,69",None,0,0,12360
310,player,56,"10.0, 248.0, 21.0, 287.0",0.624337554,"101,84,94",None,0,0,12360
310,player,58,"272.0, 184.0, 284.0, 207.0",0.663466692,"131,123,144",None,0,0,12360
310,player,4,"342.0, 193.0, 357.0, 239.0",0.696082711,"98,87,85",None,0,0,12360
310,player,59,"356.0, 200.0, 369.0, 234.0",0.74467814,"211,218,186",None,0,0,12360
310,player,42,"303.0, 185.0, 317.0, 213.0",0.74960953,"103,90,104",None,0,0,12360
311,player,12,"157.0, 206.0, 170.0, 242.0",0.815730274,"131,110,124",None,0,0,12400
311,player,35,"501.0, 222.0, 514.0, 256.0",0.854376554,"212,224,189",None,0,0,12400
311,player,49,"250.0, 186.0, 262.0, 214.0",0.688763618,"85,63,79",None,0,0,12400
311,player,53,"378.0, 192.0, 394.0, 227.0",0.821758986,"100,86,76",None,0,0,12400
311,player,50,"148.0, 204.0, 158.0, 233.0",0.70295912,"80,69,65",None,0,0,12400
311,player,56,"10.0, 248.0, 22.0, 288.0",0.660684109,"101,85,93",None,0,0,12400
311,player,58,"274.0, 184.0, 286.0, 209.0",0.725862205,"120,112,132",None,0,0,12400
311,player,4,"343.0, 194.0, 357.0, 240.0",0.76882267,"173,128,167",None,0,0,12400
311,player,59,"357.0, 200.0, 370.0, 233.0",0.750806868,"173,155,152",None,0,0,12400
311,player,42,"304.0, 185.0, 318.0, 213.0",0.713364244,"105,92,106",None,0,0,12400
312,player,12,"158.0, 206.0, 170.0, 241.0",0.6408813,"120,99,119",None,0,0,12440
312,player,35,"501.0, 221.0, 515.0, 256.0",0.844951987,"100,109,73",None,0,0,12440
312,player,49,"251.0, 186.0, 263.0, 214.0",0.680697858,"85,61,83",None,0,0,12440
312,player,53,"378.0, 192.0, 394.0, 226.0",0.823450029,"125,100,110",None,0,0,12440
312,player,50,"149.0, 204.0, 159.0, 234.0",0.679843485,"77,68,64",None,0,0,12440
312,player,56,"11.0, 248.0, 23.0, 288.0",0.788048327,"97,79,87",None,0,0,12440
312,player,58,"276.0, 185.0, 288.0, 210.0",0.796181798,"122,114,133",None,0,0,12440
312,player,4,"343.0, 195.0, 358.0, 238.0",0.843732178,"81,74,69",None,0,0,12440
312,player,59,"358.0, 200.0, 372.0, 236.0",0.76905632,"175,158,157",None,0,0,12440
313,player,12,"159.0, 206.0, 172.0, 241.0",0.712377369,"137,113,133",None,0,0,12480
313,player,35,"501.0, 221.0, 515.0, 256.0",0.84132725,"98,109,73",None,0,0,12480
313,player,49,"253.0, 186.0, 264.0, 214.0",0.704416215,"84,61,82",None,0,0,12480
313,player,53,"378.0, 192.0, 394.0, 225.0",0.811087489,"125,100,112",None,0,0,12480
313,player,50,"149.0, 204.0, 160.0, 234.0",0.729621887,"77,68,64",None,0,0,12480
313,player,56,"11.0, 248.0, 23.0, 288.0",0.7695629,"100,81,91",None,0,0,12480
313,player,58,"277.0, 186.0, 289.0, 210.0",0.664504051,"111,101,118",None,0,0,12480
313,player,4,"344.0, 195.0, 358.0, 238.0",0.81153214,"87,78,75",None,0,0,12480
313,player,59,"360.0, 200.0, 374.0, 237.0",0.794426918,"169,152,151",None,0,0,12480
313,player,60,"313.0, 186.0, 322.0, 213.0",0.669669926,"166,146,161",None,0,0,12480
314,player,12,"161.0, 205.0, 173.0, 241.0",0.721055686,"114,95,105",None,0,0,12520
314,player,35,"501.0, 221.0, 515.0, 255.0",0.837337196,"99,109,74",None,0,0,12520
314,player,49,"255.0, 187.0, 266.0, 213.0",0.624352694,"87,62,84",None,0,0,12520
314,player,53,"378.0, 192.0, 394.0, 225.0",0.806411266,"121,99,107",None,0,0,12520
314,player,50,"149.0, 204.0, 161.0, 235.0",0.732206881,"78,68,62",None,0,0,12520
314,player,56,"12.0, 249.0, 23.0, 288.0",0.770451427,"100,83,96",None,0,0,12520
314,player,58,"279.0, 187.0, 290.0, 210.0",0.639927328,"112,102,117",None,0,0,12520
314,player,4,"344.0, 195.0, 359.0, 237.0",0.812714577,"88,81,76",None,0,0,12520
314,player,59,"361.0, 201.0, 375.0, 237.0",0.779658616,"168,151,150",None,0,0,12520
314,player,60,"315.0, 185.0, 324.0, 213.0",0.643633425,"104,94,107",None,0,0,12520
536,player,76,"436.0, 191.0, 445.0, 218.0",0.681878567,"70,63,56",None,0,0,21400
536,player,100,"311.0, 184.0, 321.0, 212.0",0.755994797,"105,91,99",None,0,0,21400
536,player,88,"534.0, 221.0, 545.0, 255.0",0.650368094,"107,88,89",None,0,0,21400
536,player,106,"340.0, 196.0, 356.0, 229.0",0.756867707,"170,162,151",None,0,0,21400
315,player,12,"161.0, 205.0, 173.0, 241.0",0.737669587,"121,102,109",None,0,0,12560
315,player,35,"501.0, 221.0, 515.0, 256.0",0.847631574,"98,107,71",None,0,0,12560
315,player,49,"257.0, 186.0, 267.0, 214.0",0.657506049,"89,63,84",None,0,0,12560
315,player,53,"378.0, 192.0, 394.0, 224.0",0.800334632,"121,98,106",None,0,0,12560
315,player,50,"152.0, 203.0, 163.0, 234.0",0.67694366,"76,67,62",None,0,0,12560
315,player,56,"12.0, 249.0, 23.0, 288.0",0.669433296,"103,83,97",None,0,0,12560
315,player,58,"281.0, 187.0, 292.0, 211.0",0.739905,"116,106,121",None,0,0,12560
315,player,4,"345.0, 195.0, 359.0, 237.0",0.772602677,"87,82,77",None,0,0,12560
315,player,59,"361.0, 201.0, 376.0, 237.0",0.7326262,"172,155,154",None,0,0,12560
315,player,60,"317.0, 185.0, 326.0, 213.0",0.668423116,"129,115,130",None,0,0,12560
537,player,63,"313.0, 235.0, 339.0, 300.0",0.874305129,"215,213,203",None,0,0,21440
537,player,69,"107.0, 227.0, 121.0, 276.0",0.818051219,"98,95,73",None,0,0,21440
537,player,50,"211.0, 210.0, 224.0, 260.0",0.857668936,"145,116,161",None,0,0,21440
537,player,35,"601.0, 233.0, 610.0, 261.0",0.730635405,"75,72,46",None,0,0,21440
316,player,12,"163.0, 205.0, 174.0, 241.0",0.688278019,"121,101,114",None,0,0,12600
316,player,35,"502.0, 221.0, 515.0, 256.0",0.819078267,"100,108,81",None,0,0,12600
316,player,49,"258.0, 186.0, 269.0, 214.0",0.669206798,"94,70,86",None,0,0,12600
316,player,53,"379.0, 192.0, 394.0, 224.0",0.809928596,"119,97,103",None,0,0,12600
316,player,50,"154.0, 203.0, 164.0, 233.0",0.749997914,"83,74,69",None,0,0,12600
316,player,56,"12.0, 248.0, 24.0, 288.0",0.701444268,"100,83,93",None,0,0,12600
316,player,58,"282.0, 187.0, 294.0, 212.0",0.715568125,"109,98,112",None,0,0,12600
316,player,4,"346.0, 195.0, 360.0, 236.0",0.78506726,"171,121,166",None,0,0,12600
316,player,59,"361.0, 201.0, 377.0, 239.0",0.795473099,"170,152,149",None,0,0,12600
316,player,60,"319.0, 186.0, 327.0, 212.0",0.666049123,"138,124,139",None,0,0,12600
537,player,49,"353.0, 183.0, 364.0, 213.0",0.820950449,"112,91,105",None,0,0,21440
317,player,12,"164.0, 205.0, 175.0, 241.0",0.641102433,"118,98,111",None,0,0,12640
317,player,35,"502.0, 221.0, 515.0, 255.0",0.842156172,"219,228,200",None,0,0,12640
